index,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
58134,2019-02-04 08:06:00,5456780000000000.0,fraud_Kuhic LLC,shopping_net,9.89,Taylor,Khan,F,658 Diane Glen Apt. 677,North Washington,PA,16048,41.0472,-79.8089,139,Patent attorney,1954-05-25,5e24aba8ab2b1fc7752fd82955094d71,1328342798,41.983306,-79.011097,0
713353,2019-10-31 23:50:00,213156000000000.0,"fraud_Schroeder, Hauck and Treutel",entertainment,80.89,James,Yoder,M,83359 Lopez Point,Clune,PA,15727,40.5503,-79.3237,168,Race relations officer,1978-10-04,e3bec32d7ab743dd726df106125df87b,1351727424,40.962234,-78.983936,0
417676,2019-07-07 13:48:00,371284000000000.0,fraud_Harris Group,food_dining,67.25,Jeremy,Moore,M,574 Patricia Extensions,Lubbock,TX,79413,33.5466,-101.8871,254282,"Doctor, general practice",1952-01-29,bbb2244c83865f1b43e4ca8ba8a4c16e,1341668931,33.25742,-101.169769,0
592293,2019-09-08 14:01:00,4682740000000000.0,fraud_Weimann-Lockman,kids_pets,44.39,Gregory,Webster,M,66035 Benjamin Villages,Syracuse,MO,65354,38.6547,-92.8929,628,"Radiographer, diagnostic",1961-12-18,c23630dd4e6edb76af6b1a8e162a96ee,1347112889,39.462672,-92.361357,0
131779,2019-03-13 19:53:00,3596220000000000.0,fraud_Pouros-Conroy,shopping_pos,1.23,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,1988-03-25,7248cb7d86c44578261e3b267c54baba,1331668389,40.227854,-91.880486,0
202233,2019-04-14 03:18:00,373043000000000.0,fraud_Mayert Group,shopping_pos,130.43,Vincent,Richards,M,2064 Tyler Fork,Beasley,TX,77417,29.479,-95.9681,2457,Trading standards officer,1981-03-04,c8efadb8c16a5ff37e94c8542aab6ab5,1334373510,29.322615,-95.808105,0
117928,2019-03-07 21:26:00,4070510000000000.0,"fraud_Hodkiewicz, Prohaska and Paucek",travel,2.48,Stephanie,Hopkins,F,44089 Carrie Crossing Suite 954,Falls City,TX,78113,28.9814,-98.0156,2435,"Engineer, mining",1967-04-09,1dc8aa880f0e3283065dec17ce3ebca8,1331155606,28.902326,-98.62713,0
415924,2019-07-07 01:19:00,4979420000000000.0,"fraud_Zboncak, Rowe and Murazik",shopping_net,5.27,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,68881,41.4193,-99.3844,73,Product designer,1935-02-10,99430cb9f43f5a090452fb64bddd835c,1341623985,41.212789,-100.143131,0
897525,2019-12-26 06:51:00,342952000000000.0,fraud_Stracke-Lemke,grocery_pos,74.61,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,02dd6a6edb8576b11b015fe59c5af629,1356504713,42.363184,-72.85502,0
9035,2019-01-06 17:44:00,3586010000000000.0,fraud_Berge-Ullrich,home,124.14,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,5ab79060798a26093201c20195be79bd,1325871894,47.750728,-122.959409,0
1033988,2020-03-04 04:46:00,3560730000000000.0,fraud_Pouros-Conroy,shopping_pos,1.37,Brooke,Smith,F,63542 Luna Brook Apt. 012,Notrees,TX,79759,31.8599,-102.7413,23,Cytogeneticist,1969-09-15,79860f47174e2e0082b74ab1c9e7895a,1362372413,31.302666,-103.078012,0
324860,2019-06-03 22:46:00,3596360000000000.0,fraud_Graham and Sons,health_fitness,137.16,David,Everett,M,4138 David Fall,Morrisdale,PA,16858,41.0001,-78.2357,3688,Advice worker,1973-05-27,6a2e1df07151530d3a241a014f86bfbc,1338763576,40.583671,-78.179371,0
222139,2019-04-22 12:23:00,2712210000000000.0,fraud_Quitzon-Goyette,home,40.32,Jenna,Brooks,F,50872 Alex Plain Suite 088,Baton Rouge,LA,70808,30.4066,-91.1468,378909,"Designer, furniture",1977-02-22,efc9e176212e668c166c221df4e2392d,1335097389,30.485193,-91.054682,0
285229,2019-05-20 12:09:00,6011650000000000.0,fraud_Shanahan-Lehner,personal_care,42.65,Kathryn,Smith,F,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072,38.2911,-92.7059,1847,Tax inspector,1988-10-26,c435b98d20c6794f6a5a0a45b4bddeb5,1337515750,38.219763,-92.453481,0
266796,2019-05-12 14:31:00,584674000000.0,fraud_Howe PLC,entertainment,103.12,Jessica,Jordan,F,071 Wise Trace,Coleharbor,ND,58531,47.5196,-101.2332,307,Make,1930-08-13,9bd8df4d96069678f2b66ac7a5a3c45b,1336833099,47.627951,-100.553569,0
50000,2019-01-29 22:49:00,3500970000000000.0,fraud_Kihn-Fritsch,food_dining,1.38,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,1999-05-31,adb8d369d1f21c3d4c22b38e023361d3,1327877354,47.325954,-116.253988,0
726401,2019-11-06 11:58:00,4.95859e+18,fraud_Kilback LLC,grocery_pos,77.86,Aaron,Pena,M,793 Hooper Tunnel Suite 154,Burke,VA,22015,38.7894,-77.2818,43102,Health visitor,1950-11-27,793fa1341bebfb17e44655fce803b76b,1352203135,39.17358,-78.033104,0
463484,2019-07-23 10:56:00,6011360000000000.0,"fraud_Greenholt, Jacobi and Gleason",gas_transport,67.71,Steven,Williams,M,231 Flores Pass Suite 720,Edinburg,VA,22824,38.8432,-78.6003,6018,"Designer, multimedia",1947-08-21,e3ee2e85b5f258809a3881f24065af4a,1343041000,39.782883,-79.224069,0
249476,2019-05-05 01:38:00,4681700000000.0,"fraud_Lind, Huel and McClure",gas_transport,84.63,Joseph,Gonzalez,M,319 Wendy Fort Suite 179,Murfreesboro,TN,37132,35.8596,-86.421,158701,"Journalist, newspaper",1978-03-06,7390c7e60452ae93c0f255671ab0c23c,1336181936,35.97212,-87.039361,0
102848,2019-03-01 07:14:00,377655000000000.0,fraud_Cartwright-Harris,grocery_pos,105.3,Lawrence,Davis,M,7421 Serrano Lane Apt. 580,Powell,TN,37849,36.0435,-84.04,25459,"Teacher, special educational needs",1969-02-22,61b65400f769f5464743da161b82622c,1330586054,35.270555,-84.073262,0
662331,2019-10-09 05:18:00,4446370000000000.0,fraud_Jast Ltd,shopping_net,113.6,Ryan,Joseph,M,8850 Jessica Center,Atlantic,VA,23303,37.9073,-75.5089,741,"Geologist, engineering",1986-08-17,22eebe437120a61fe13e1150dc82b735,1349759901,37.978448,-76.221524,0
106907,2019-03-03 00:26:00,4119760000000000.0,"fraud_Weimann, Kuhic and Beahan",shopping_pos,174.62,Melinda,Gutierrez,F,1497 West Gateway,Eureka,IL,61530,40.7152,-89.2706,6713,Archivist,1945-08-19,3d03f6bed4c36cfc7080ec46ee6232f9,1330734364,41.049289,-88.374063,0
864168,2019-12-18 15:29:00,6502200000000000.0,fraud_Schoen Ltd,kids_pets,48.02,Nathan,Byrd,M,155 Gregory Mount Suite 791,Red Cliff,CO,81649,39.4584,-106.3851,277,Human resources officer,1985-04-03,a5cb47768c45ecb323c0a713094da81c,1355844545,40.310789,-106.499839,0
896949,2019-12-26 02:15:00,4294930000000.0,fraud_Goyette Inc,shopping_net,3.45,Misty,Rivera,F,1980 Vasquez Manors Apt. 574,Catawba,VA,24070,37.3696,-80.1284,1363,Equality and diversity officer,1940-08-23,eadbdf8d4cae6115558f5dd714701a82,1356488106,36.641796,-80.196694,0
994005,2020-02-10 09:08:00,4917190000000000.0,"fraud_Goyette, Howell and Collier",shopping_pos,9.64,Joel,Rivera,M,121 Solis Summit Apt. 934,Tryon,OK,74875,35.8759,-96.9623,1165,"Psychotherapist, child",1944-11-11,a5f389c1e7199334d194855be8cf5bf9,1360487312,36.496042,-96.285638,0
346262,2019-06-11 20:40:00,30357400000000.0,fraud_Grimes LLC,entertainment,106.7,John,Nichols,M,00821 Joanna Meadow,Dalton,WI,53926,43.6718,-89.1918,1628,Civil Service fast streamer,1967-09-30,d9801c810d85bc86230860165eb56363,1339447204,44.408908,-89.742705,0
913407,2019-12-29 16:20:00,180043000000000.0,fraud_Renner Ltd,home,140.74,Charles,Robles,M,3337 Lisa Divide,Saint Petersburg,FL,33710,27.7898,-82.7243,341043,"Engineer, land",1989-02-28,1aba4345034c43e7284706f84ce1ab93,1356798021,27.307369,-82.140089,0
676119,2019-10-14 21:45:00,2235610000000000.0,fraud_Marvin-Lind,personal_care,9.4,Melissa,Mcclure,F,2027 Snyder Track,Manville,WY,82227,42.73,-104.7024,241,Educational psychologist,1980-12-16,f21328dd5ff873aaee6a6b3e80ece26c,1350251103,42.154126,-104.806524,0
136790,2019-03-16 10:09:00,503874000000.0,fraud_Conroy-Cruickshank,gas_transport,68.15,Andrew,Mcgee,M,4130 Tiffany Glen Apt. 562,San Antonio,TX,78248,29.5894,-98.5201,1595797,Exhibition designer,1975-12-28,5ee59758a0421791f6b7968228144a38,1331892575,29.121508,-98.959395,0
751992,2019-11-17 19:50:00,4378990000000000.0,fraud_Hamill-Daugherty,misc_net,409.84,Travis,Hayes,M,1561 Chase Grove,Conway,NH,3818,43.9742,-71.1503,3807,Surgeon,1999-10-25,de57ec9bc0c5fd33cc4e7612956be58f,1353181833,44.715429,-71.037321,0
89567,2019-02-22 18:18:00,6011100000000000.0,fraud_Douglas-White,entertainment,45.85,Valerie,Davis,F,3861 Anderson Ramp Apt. 536,Drakes Branch,VA,23937,36.9688,-78.5615,1970,Energy engineer,1985-09-02,901412fbf9c99f4a3da40817653d5b46,1329934735,36.089171,-77.966327,0
381090,2019-06-24 05:15:00,377835000000000.0,fraud_Turner and Sons,shopping_pos,7.18,Michael,Jackson,M,539 Underwood Divide,Pea Ridge,AR,72751,36.4539,-94.118,6434,Product designer,1967-08-28,cdfd400e6dea04e123b44df408a0dfe8,1340514918,36.323279,-93.719193,0
963418,2020-01-23 20:49:00,371009000000000.0,fraud_Predovic Inc,shopping_net,9.91,Randall,Burgess,M,393 Carroll Route Suite 197,Norman Park,GA,31771,31.2462,-83.6549,5666,Rural practice surveyor,2003-09-14,00e41ddb3c2d6f54d610ddc023ecf27a,1358974179,31.145178,-84.492714,0
83552,2019-02-18 20:59:00,2235610000000000.0,fraud_Kassulke Inc,entertainment,19.77,Melissa,Mcclure,F,2027 Snyder Track,Manville,WY,82227,42.73,-104.7024,241,Educational psychologist,1980-12-16,43a1783e6058eb175dd87bfcb44c8fc1,1329598779,43.253341,-104.182418,0
425332,2019-07-09 22:44:00,6517220000000000.0,fraud_Schoen Ltd,kids_pets,83.03,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,39665,31.6453,-90.1801,1196,"Librarian, academic",1958-06-11,6385615ddf546a1739fb4010248dd59c,1341873899,32.404675,-91.170781,0
613082,2019-09-17 06:29:00,4377340000000000.0,fraud_Shields Inc,grocery_net,46.1,Nicholas,Mcmahon,M,2123 Jonathan Falls Suite 753,Heiskell,TN,37754,36.115,-84.0438,4729,"Geologist, wellsite",1982-04-19,d3a2e3871fc8d6bb36e9fcbcd11f37cc,1347863369,36.431694,-84.827574,0
187228,2019-04-07 11:29:00,6011650000000000.0,fraud_Corwin-Collins,gas_transport,50.16,Kathryn,Smith,F,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072,38.2911,-92.7059,1847,Tax inspector,1988-10-26,087f5d8f6e6e2617300b7441dc723230,1333798199,37.780909,-92.99796,0
678575,2019-10-16 11:24:00,6550400000000000.0,"fraud_Huel, Hammes and Witting",grocery_pos,73.13,Harry,Mckee,M,95351 Sullivan Viaduct Apt. 239,Port Charlotte,FL,33981,26.9379,-82.2388,79008,Quantity surveyor,1984-08-31,af1f1479c7bc68d30cebf652b4e1a0a0,1350386687,26.856366,-83.009945,0
985417,2020-02-05 11:15:00,630471000000.0,fraud_Bogisich Inc,grocery_pos,93.63,George,Floyd,M,22502 Baker Mount Suite 241,Hazel,KY,42049,36.5422,-88.3319,1480,"Designer, interior/spatial",1974-09-14,6ecf2336e293c591699649308c6afa4d,1360062955,36.880485,-87.945234,0
400026,2019-07-01 00:11:00,4260060000000000.0,fraud_Ledner-Pfannerstill,gas_transport,80.5,Aaron,Rogers,M,969 Huerta Path Apt. 270,Valentine,NE,69201,42.8062,-100.6215,4005,Network engineer,1945-03-15,33a5750e1ef25c0d073cd8e5268f1e60,1341101497,43.783054,-99.785312,0
623073,2019-09-22 06:08:00,6526780000000000.0,"fraud_Goldner, Kovacek and Abbott",grocery_pos,73.84,Michael,Garner,M,0157 Samuel Mission Suite 379,South Richmond Hill,NY,11419,40.6868,-73.823,47211,Site engineer,1937-02-01,0aa2f480f6b77651bb67bbc52226444f,1348294120,39.975563,-74.746443,0
172961,2019-03-31 21:48:00,3590740000000000.0,fraud_Douglas-White,entertainment,175.51,Kimberly,Gonzalez,F,72966 Shannon Pass Apt. 391,Bauxite,AR,72011,34.5091,-92.4828,4074,"Scientist, audiological",1975-12-20,ae17a7e7187c725535c79c6a05707ab0,1333230491,35.392434,-92.621454,0
768951,2019-11-25 05:25:00,3583090000000000.0,fraud_Bins-Tillman,entertainment,81.4,Hannah,Knight,F,0900 Beverly Landing,Louisville,KY,40209,38.1901,-85.7519,736284,"Education officer, museum",1961-09-13,2b108739bd681909a70730d21ba086a3,1353821131,37.379883,-86.328342,0
666479,2019-10-11 13:28:00,3533740000000000.0,"fraud_Walter, Hettinger and Kessler",personal_care,13.36,Robert,Haynes,M,857 Aaron Circles Suite 398,Johns Island,SC,29455,32.8357,-79.8217,20478,Materials engineer,1997-06-04,59438a0a224d7fbb1d693d68f54050d9,1349962124,31.847543,-79.077758,0
140277,2019-03-17 15:24:00,3542160000000000.0,fraud_Marvin-Lind,personal_care,18.9,Bradley,Anderson,M,3896 Gilmore Mill,Emmons,MN,56029,43.5089,-93.4824,744,Communications engineer,1968-01-28,7be2cb03fc2fa34e837d95608bd3828a,1331997855,44.100631,-93.93759,0
735805,2019-11-10 16:31:00,30197400000000.0,"fraud_Becker, Harris and Harvey",personal_care,145.63,April,Johnson,F,9727 Deleon Mountain,Creedmoor,NC,27522,36.1124,-78.6476,12335,Chief Strategy Officer,1987-09-19,3d11e44b8f2fd0cd179edc2758d56565,1352565089,36.277655,-79.458389,0
985549,2020-02-05 13:33:00,4.73685e+18,fraud_Berge-Ullrich,home,29.54,Toni,Gomez,F,062 Carl Dam,Altona,NY,12910,44.8816,-73.6408,2148,"Surveyor, land/geomatics",1953-05-23,e16396589193932fc4e7575880a19854,1360071236,44.066642,-74.083502,0
967725,2020-01-26 07:22:00,213142000000000.0,"fraud_Nienow, Ankunding and Collier",misc_pos,11.79,Margaret,Curtis,F,742 Oneill Shore,Florence,MS,39073,32.153,-90.1217,19685,Fine artist,1984-12-24,78ecfdfea32b7dce5e0eae62d82b7763,1359184979,33.060931,-90.404994,0
1024620,2020-02-28 20:49:00,3566880000000000.0,fraud_Kessler Group,travel,511.11,Adam,Mcdonald,M,997 Cameron Meadow Apt. 980,South Hero,VT,5486,44.64,-73.3113,1654,Transport planner,1991-01-31,a9e995fff8d92eee22ff5c228c8608aa,1362084553,43.793361,-72.504938,0
566998,2019-08-29 14:28:00,371226000000000.0,fraud_Bode-Schuster,kids_pets,24.38,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,62262,38.9311,-89.2463,1810,Race relations officer,1974-12-24,b6ece050277654ee86180f32e8a5f22d,1346250527,38.10787,-88.886899,0
927395,2020-01-02 22:48:00,30270400000000.0,fraud_Kerluke-Abshire,shopping_net,8.62,Lisa,Lin,F,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,1972-11-28,5da1c86ffc0b6d2d3ea1e3257ab3dbc6,1357166917,39.814277,-91.030716,0
896586,2019-12-25 23:25:00,3533740000000000.0,"fraud_Weimann, Kuhic and Beahan",shopping_pos,1.01,Robert,Haynes,M,857 Aaron Circles Suite 398,Johns Island,SC,29455,32.8357,-79.8217,20478,Materials engineer,1997-06-04,53380ac19c082ab03800d6763b10d78b,1356477940,32.737719,-79.314094,0
455262,2019-07-21 02:08:00,4755700000000.0,"fraud_Tillman, Dickinson and Labadie",gas_transport,83.41,Robert,Evans,M,01892 Patricia Vista Apt. 828,Sachse,TX,75048,32.9643,-96.6012,20328,Site engineer,1985-06-20,2e188bfe8b20ad9587bcfc4e76d6e5af,1342836509,33.500217,-96.268851,0
542650,2019-08-20 08:08:00,343464000000000.0,fraud_Lemke-Gutmann,shopping_net,7.19,Jodi,Foster,F,551 Zachary Freeway,Bailey,NC,27807,35.8072,-78.0892,6629,Call centre manager,1962-08-13,b709e09959915e4ccf76c2e8950b8767,1345450107,35.142392,-78.90931,0
908763,2019-12-28 21:08:00,6597890000000000.0,fraud_Thiel Ltd,travel,695.34,Bill,Lane,M,4725 Hurst Curve Apt. 634,Holliday,TX,76366,33.6751,-98.6576,2317,Chief Technology Officer,1964-08-23,08c4545ea9aef704a3c8f1cce3699b73,1356728923,33.636055,-99.053043,0
709537,2019-10-29 20:21:00,3541550000000000.0,fraud_Corwin-Romaguera,travel,4.58,Brianna,Wilson,F,257 Victor Stravenue,Hampton,VA,23666,37.0462,-76.4096,136895,Accounting technician,1939-09-19,8bbaeeea59e19d6c99a50068d20c0a19,1351542090,37.976122,-75.625771,0
3860,2019-01-03 08:21:00,3546900000000000.0,fraud_Friesen-Stamm,gas_transport,88.58,Kayla,Obrien,F,7921 Robert Port Suite 343,Prairie Hill,TX,76678,31.6591,-96.8094,263,Barrister,1956-05-30,3cc345d4a5001325bbfe750188c9ea5c,1325578913,31.021727,-97.371727,0
404634,2019-07-02 13:13:00,3535810000000000.0,fraud_Spencer PLC,entertainment,80.65,Matthew,Myers,M,4936 Michelle Points,Tower Hill,IL,62571,39.39,-88.9597,1532,Radio broadcast assistant,1980-01-09,c26043da03d4d4790308dd4257913b3c,1341234802,39.50378,-88.793268,0
628627,2019-09-23 22:52:00,4587580000000000.0,fraud_Collier LLC,home,4.22,Tina,Lawrence,F,12444 Jacob Pines,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,1976-04-12,08bbad5cadb4bb76771cd27ad647c403,1348440749,44.345963,-70.279482,0
341343,2019-06-10 03:35:00,180011000000000.0,fraud_Stiedemann Inc,misc_pos,33.32,Craig,Dunn,M,721 Jacqueline Brooks,New Boston,IL,61272,41.2153,-90.9879,1504,Manufacturing engineer,1993-10-05,50655a0a382e71a720b3ba12517945c0,1339299307,41.313946,-91.227399,0
892714,2019-12-24 18:53:00,3587960000000000.0,fraud_Boyer PLC,misc_pos,77.99,Kathy,Hughes,F,02110 Lucas Freeway Suite 517,Battle Creek,IA,51006,42.3327,-95.6045,1075,"Teacher, early years/pre",1997-01-02,d64416001c6ee08faff00a9c2304c76f,1356375225,43.015629,-95.931775,0
1028211,2020-03-02 06:18:00,4.2205e+18,fraud_Auer-Mosciski,grocery_pos,91.08,Bethany,Andrade,F,7898 Wanda Springs,Corona,CA,92882,33.8419,-117.6043,233717,Wellsite geologist,1966-05-22,d4b810d806f249e249d80cafa16cda91,1362205099,34.841615,-118.571037,0
271994,2019-05-14 12:03:00,4476840000000.0,fraud_Pollich LLC,home,11.97,Steven,Walters,M,3206 Hall Divide Suite 282,Woodville,AL,35776,34.6689,-86.2296,3395,"Editor, commissioning",1979-01-21,3cefe33dfe84150cf85fdebf21f5e856,1336997037,35.659164,-85.95381,0
377851,2019-06-23 10:41:00,213125000000000.0,fraud_Prohaska-Murray,gas_transport,67.92,Steven,Arnold,M,079 Chelsea Rest,Belfast,NY,14711,42.32,-78.0943,1766,Mechanical engineer,1962-06-04,e880ed1261e467a61c7e51d7c415ec24,1340448071,42.880094,-77.882152,0
417186,2019-07-07 11:05:00,2720010000000000.0,"fraud_Rohan, White and Aufderhar",misc_net,92.66,Joseph,Murray,M,42933 Ryan Underpass,Manderson,SD,57756,43.3526,-102.5411,1126,Volunteer coordinator,1980-08-18,a7beb0cc35ecac174032f5fed1c57c1b,1341659150,44.340448,-101.693077,0
238153,2019-04-29 13:30:00,4587580000000000.0,fraud_Rippin-VonRueden,health_fitness,7.56,Tina,Lawrence,F,12444 Jacob Pines,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,1976-04-12,c1677fc6f595290ec294cc26c975e122,1335706241,44.120883,-68.893665,0
271275,2019-05-13 23:18:00,4509140000000000.0,fraud_Connelly PLC,food_dining,22.88,Margaret,Williams,F,165 Jerry Meadows Suite 460,Surrency,GA,31563,31.6489,-82.1982,1324,"Engineer, technical sales",1926-07-12,7ade00a0424db85fc6b1dd345f8f01bd,1336951082,30.984775,-82.914411,0
620511,2019-09-21 08:52:00,2235610000000000.0,fraud_Berge LLC,gas_transport,84.28,Melissa,Mcclure,F,2027 Snyder Track,Manville,WY,82227,42.73,-104.7024,241,Educational psychologist,1980-12-16,2fe2dcc21594da699bafc3359d36a335,1348217550,43.477379,-104.781877,0
648425,2019-10-03 09:04:00,4.90663e+18,fraud_Kling-Grant,grocery_net,40.32,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987-02-13,d85b3792b026ff596f8ae77228adeb44,1349255063,25.414799,-81.49461,0
788216,2019-12-01 18:24:00,38947700000000.0,fraud_Stark-Batz,entertainment,72.98,Lori,Rodriguez,F,12087 Michael Light,Creola,OH,45622,39.3543,-82.503,321,"Copywriter, advertising",1979-06-24,250770723e13793f5d8d305c574a5cd7,1354386253,39.923827,-82.796849,0
255724,2019-05-07 04:16:00,213155000000000.0,fraud_Hudson-Ratke,grocery_pos,103.16,Christopher,Sheppard,M,39218 Baker Shoals,Bristow,IN,47515,38.1981,-86.6821,965,Horticultural therapist,1982-02-10,5fd662ad932159888bb40445aa7708f2,1336364176,38.990166,-87.15733,0
738448,2019-11-11 13:58:00,3502090000000000.0,fraud_Kuhn Group,food_dining,98.92,Scott,Martin,M,31472 Cody Place Suite 740,Kensington,MD,20895,39.0298,-77.0793,19054,Operations geologist,1976-09-08,13b58a241f3d424157d31bff7792b510,1352642324,38.43311,-77.323968,0
121601,2019-03-09 15:37:00,3559720000000000.0,fraud_Gulgowski LLC,home,88.19,Matthew,Huerta,M,622 Williams Trafficway,Ringwood,IL,60072,42.4048,-88.3054,928,Outdoor activities/education manager,1985-05-13,6e0baa0ae4ca12878f61130aa66d8280,1331307470,42.193621,-89.080053,0
371579,2019-06-21 09:48:00,180043000000000.0,fraud_Berge LLC,gas_transport,83.75,Charles,Robles,M,3337 Lisa Divide,Saint Petersburg,FL,33710,27.7898,-82.7243,341043,"Engineer, land",1989-02-28,030cedcbbef5f5d99dd2766d5ac95509,1340272129,28.650514,-82.616166,0
446593,2019-07-17 19:20:00,630471000000.0,"fraud_Bradtke, Torp and Bahringer",personal_care,69.81,George,Floyd,M,22502 Baker Mount Suite 241,Hazel,KY,42049,36.5422,-88.3319,1480,"Designer, interior/spatial",1974-09-14,163d965d41be8e9c17d810bc82812e82,1342552855,36.619498,-87.945888,0
985118,2020-02-05 03:57:00,30030400000000.0,"fraud_Tillman, Dickinson and Labadie",gas_transport,78.14,William,Jenkins,M,50614 Kevin Point,Harper,TX,78631,30.2816,-99.241,2395,"Pharmacist, community",1993-11-17,5dfd4790d4cf9cf888a411019dc51d7c,1360036669,30.65703,-99.607692,0
691913,2019-10-21 21:38:00,60416207185.0,fraud_Leannon-Nikolaus,travel,3.59,Mary,Diaz,F,9886 Anita Drive,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Information systems manager,1986-02-17,e15f3eab473ea76861ad56c0fe22b0e6,1350855483,43.352667,-108.062049,0
122949,2019-03-10 01:49:00,340951000000000.0,"fraud_Lehner, Reichert and Mills",misc_pos,192.08,Maria,Garcia,F,865 Thomas Village,Orangeburg,NY,10962,41.0442,-73.9609,5950,Records manager,1971-07-02,94f825aee640c6f678f6fbf6f093fdeb,1331344199,41.520454,-73.285672,0
528932,2019-08-16 02:01:00,4518350000000000.0,fraud_Rodriguez Group,gas_transport,72.97,Christopher,Gregory,M,9579 Porter Tunnel,Wauchula,FL,33873,27.5517,-81.8074,14742,Teaching laboratory technician,1993-02-26,a63150bdbb7451d7b03dfa526f1662d2,1345082488,26.977051,-82.745667,0
326323,2019-06-04 18:03:00,30103100000000.0,fraud_Beier and Sons,home,37.7,Stephanie,Middleton,F,99736 Rose Shoals Apt. 504,Morrisdale,PA,16858,41.0001,-78.2357,3688,Dispensing optician,1987-10-26,2efe7e943afbf6e25645480e399d6b10,1338833037,40.402895,-77.560294,0
